DECSLAT,DECSLON,year,month,day,CPUE
28.61,-91.73,1984,6,16,0
28.77,-91.6,1984,6,17,0
28.8,-91.56,1984,6,17,0
29,-91.72,1984,6,17,0
29.02,-92.53,1984,6,17,0
28.92,-92.52,1984,6,17,0
28.84,-92.57,1984,6,17,0.15384615384615385
28.82,-92.44,1984,6,18,0
28.78,-92.17,1984,6,18,0
28.89,-92.22,1984,6,18,0
29.43,-92.4,1984,6,18,0
29.25,-92.67,1984,6,18,0
29.31,-93.07,1984,6,19,0.23076923076923078
28.52,-92.47,1984,6,19,0
28.49,-92.48,1984,6,19,0
28.22,-92.74,1984,6,20,0
28.19,-92.74,1984,6,20,0
28.15,-92.62,1984,6,20,0
28.12,-92.61,1984,6,20,0
28.12,-93.32,1984,6,20,0
28.09,-93.34,1984,6,20,0
28.32,-93.19,1984,6,20,0
28.27,-93.19,1984,6,21,0
28.22,-93.19,1984,6,21,0
28.54,-93.66,1984,6,21,0.3103448275862069
28.5,-93.71,1984,6,21,0
28.59,-93.88,1984,6,21,0
28.93,-93.96,1984,6,22,0.045454545454545456
29.11,-93.53,1984,6,22,1.6206896551724137
29.08,-93.52,1984,6,22,0
29.32,-93.87,1984,6,22,0
29.02,-94.56,1984,6,23,0.5263157894736842
28.54,-94.8,1984,6,23,0
28.67,-94.95,1984,6,23,0
28.74,-94.94,1984,6,23,0
28.77,-95.21,1984,6,24,0
28.91,-95.1,1984,6,24,0.1111111111111111
28.4,-94.52,1984,6,26,0.3
28.36,-94.53,1984,6,26,0.03571428571428571
28.25,-94.13,1984,6,27,0
28.22,-94.11,1984,6,27,0
28.2,-94.07,1984,6,27,0
28.03,-94.02,1984,6,27,0
27.97,-94.11,1984,6,27,0
28.05,-95.77,1984,6,27,0
28.01,-95.76,1984,6,27,0.10344827586206896
28.23,-95.52,1984,6,28,0
28.33,-95.24,1984,6,28,0
28.5,-95.32,1984,6,28,0
28.52,-95.32,1984,6,28,0
28.56,-95.87,1984,6,28,0
28.51,-96.11,1984,6,28,0
28.29,-96.15,1984,6,29,0
28.08,-96.2,1984,6,29,0.13333333333333333
27.87,-96.42,1984,6,29,0
27.8,-96.62,1984,6,29,0
27.93,-96.69,1984,6,30,0
27.89,-96.8,1984,6,30,0
27.76,-97.04,1984,6,30,0
27.72,-97.1,1984,6,30,0
27.66,-96.78,1984,6,30,0
27.52,-96.57,1984,6,30,0
27.5,-96.54,1984,6,30,0
27.32,-96.57,1984,7,1,0
27.31,-96.53,1984,7,1,0
27.31,-96.63,1984,7,1,0
27.33,-96.77,1984,7,1,0
27.34,-96.82,1984,7,1,0
27.34,-97.24,1984,7,1,0
27.14,-97.16,1984,7,1,0
27.1,-97.1,1984,7,1,0
27.11,-97.03,1984,7,2,0
26.52,-97.06,1984,7,2,0
26.42,-97.21,1984,7,2,0
26.37,-97.06,1984,7,2,0
26.3,-97.02,1984,7,2,0
26.27,-97.05,1984,7,2,0
26.2,-97,1984,7,3,0
26.1,-96.93,1984,7,3,0
26.05,-96.99,1984,7,3,0
26.07,-96.56,1984,7,3,0
26.07,-96.52,1984,7,3,0.19230769230769232
26.02,-96.48,1984,7,3,0
26.07,-96.39,1984,7,3,0
26.51,-96.71,1984,7,4,0
26.71,-97.07,1984,7,4,0
26.82,-97.3,1984,7,4,2.090909090909091
27.03,-97.29,1984,7,4,0
27.26,-97.21,1984,7,4,0
27.3,-97.1,1984,7,5,0
27.21,-96.83,1984,7,5,0
27.21,-96.8,1984,7,5,0
27.4,-96.92,1984,7,5,0
28.18,-95.75,1984,7,5,0
28.12,-95.54,1984,7,5,0
28.09,-95.51,1984,7,5,0
28.32,-95.27,1984,7,6,0
28.61,-95.09,1984,7,6,0
28.71,-95.1,1984,7,6,0
28.94,-95.06,1984,7,6,0
28.61,-95.55,1984,7,7,0.75
28.46,-95.69,1984,7,7,0
28.3,-95.82,1984,7,8,0
28.31,-96.39,1984,7,8,0
28.27,-96.43,1984,7,8,0
27.62,-97.12,1984,7,8,0
27.81,-96.9,1984,7,8,0
27.77,-96.67,1984,7,9,0
27.72,-96.67,1984,7,9,0
27.56,-96.77,1984,7,9,0
27.54,-96.44,1984,7,9,0
27.91,-95.33,1984,7,9,0
27.98,-95.3,1984,7,9,0
28.12,-95.04,1984,7,10,0
28.11,-95.04,1984,7,10,0
28,-94.85,1984,7,10,0.2
28.01,-94.59,1984,7,10,0
28.41,-94.6,1984,7,10,0.23333333333333334
28.54,-94.74,1984,7,10,0
28.64,-94.35,1984,7,11,0.3333333333333333
28.69,-94.21,1984,7,11,0
28.94,-94.04,1984,7,11,0.7
28.55,-93.82,1984,7,11,0.5
28.16,-93.54,1984,7,12,0.3
28.13,-93.53,1984,7,12,0
28.12,-93.39,1984,7,12,0.06666666666666667
28.09,-93.37,1984,7,12,0
28.47,-93.3,1984,7,12,0.2
28.72,-93.41,1984,7,12,0.4666666666666667
28.73,-93,1984,7,12,0
28.6,-93.07,1984,7,13,0
28.5,-92.77,1984,7,13,0.06666666666666667
28.48,-92.77,1984,7,13,0
28.45,-92.77,1984,7,13,0
28.37,-92.67,1984,7,13,0
28.34,-92.66,1984,7,13,0
29.45,-93.25,1984,7,13,0
29.12,-93.29,1984,7,13,0
29.15,-92.93,1984,7,14,0
28.9,-92.74,1984,7,14,0
28.69,-92.65,1984,7,14,0
28.93,-92.37,1984,7,14,0
28.98,-92.42,1984,7,14,0
29.01,-92.28,1984,7,14,0
29.14,-92.4,1984,7,15,0
29.14,-92.18,1984,7,15,0
28.63,-91.81,1984,7,15,0
28.12,-92.08,1984,7,15,0
28.51,-91.72,1984,7,16,0
28.47,-91.72,1984,7,16,0
28.62,-91.77,1984,7,16,0
28.87,-91.45,1984,7,16,0
28.7,-91.43,1984,7,16,0.9230769230769231
28.55,-91.15,1984,7,16,0
28.57,-90.94,1984,7,17,0
28.39,-90.77,1984,7,17,0
28.26,-90.55,1984,7,17,0
28.19,-90.46,1984,7,17,0
29,-90.39,1984,7,17,0
28.69,-90.46,1984,7,17,0.09090909090909091
28.72,-90.26,1984,7,18,0.16666666666666666
28.62,-90.29,1984,7,18,0.1
28.34,-90.39,1984,7,18,0
28.31,-90.38,1984,7,18,0
28.67,-89.94,1984,7,18,0
28.96,-89.94,1984,7,18,0
29.03,-89.92,1984,7,19,0
29.05,-89.98,1984,7,19,0
29.18,-89.7,1984,7,19,0
29.55,-88.43,1984,7,19,0
29.49,-88.43,1984,7,19,0
29.8,-88.25,1984,7,19,0
30.13,-88.26,1984,7,20,0
30.2,-88.18,1984,7,20,0
29.45,-87.66,1984,7,21,0
29.61,-87.56,1984,7,21,0
30.03,-87.59,1984,7,22,0
29.25,-88.49,1984,7,23,0
29.12,-88.9,1984,7,23,0
29.37,-88.78,1984,7,23,0
29.4,-88.77,1984,7,23,0
29.42,-88.76,1984,7,23,0.09090909090909091
29.44,-88.77,1984,7,23,0
30.14,-87.55,1985,6,10,0.18181818181818182
30.07,-87.87,1985,6,11,0.07692307692307693
30.05,-87.82,1985,6,11,0
29.93,-87.8,1985,6,11,0
29.89,-87.73,1985,6,11,0
29.44,-87.59,1985,6,11,0
29.47,-87.64,1985,6,11,0
29.38,-88,1985,6,12,0
29.31,-88.88,1985,6,12,0
29.39,-88.77,1985,6,12,0
29.44,-88.47,1985,6,12,0
29.41,-88.44,1985,6,13,0
29.38,-88.42,1985,6,13,0
29.35,-88.39,1985,6,13,0
29.43,-88.52,1985,6,13,0
29.46,-88.55,1985,6,13,0
29.52,-88.64,1985,6,13,0
29.52,-88.63,1985,6,13,0
29.57,-88.63,1985,6,13,0
29.59,-88.8,1985,6,13,0.07142857142857142
29.79,-88.59,1985,6,14,0
29.98,-88.79,1985,6,14,0
29.97,-88.18,1985,6,16,0
28.98,-89.56,1985,6,16,0
28.96,-89.73,1985,6,16,0
29.1,-89.77,1985,6,17,0
29.12,-89.83,1985,6,17,0
28.99,-89.85,1985,6,17,0
28.92,-90.05,1985,6,17,0
28.77,-90.13,1985,6,17,0
28.76,-90.3,1985,6,18,0.25
28.96,-90.37,1985,6,18,0
29,-90.54,1985,6,18,0
28.49,-90.52,1985,6,18,0
28.57,-90.69,1985,6,18,0
28.34,-91.14,1985,6,19,0
28.31,-91.14,1985,6,19,0
28.27,-91.3,1985,6,19,0
28.24,-91.3,1985,6,19,0
28.33,-91.38,1985,6,19,0
28.12,-91.78,1985,6,19,0
28.57,-91.7,1985,6,20,0
28.83,-91.51,1985,6,20,0
28.8,-91.92,1985,6,20,0
28.97,-91.93,1985,6,20,0
29.05,-92.28,1985,6,21,0
29.02,-92.33,1985,6,21,0
28.91,-92.27,1985,6,21,0.2222222222222222
29.33,-92.97,1985,6,21,0
29.1,-93.12,1985,6,21,0
29,-93.11,1985,6,22,0.03333333333333333
28.79,-92.93,1985,6,22,3.3846153846153846
28.72,-92.8,1985,6,22,0.4090909090909091
28.84,-92.64,1985,6,22,0
28.55,-92.55,1985,6,22,0
28.51,-92.29,1985,6,23,0
28.46,-92.29,1985,6,23,0
28.26,-92.48,1985,6,23,0
28.23,-92.48,1985,6,23,0
28.2,-92.48,1985,6,23,0
28.26,-93.76,1985,6,23,0
28.3,-93.75,1985,6,23,0
28.33,-93.75,1985,6,23,0
28.51,-93.57,1985,6,24,0.5454545454545454
28.63,-93.56,1985,6,24,0
28.65,-93.28,1985,6,24,0
29.08,-94.18,1985,6,24,0.8181818181818182
29.23,-93.99,1985,6,24,0.7391304347826086
29.5,-94.03,1985,6,25,0
29.53,-94.03,1985,6,25,0
29.42,-94.55,1985,6,25,0
28.54,-94.28,1985,6,26,0.4666666666666667
28.51,-94.28,1985,6,26,0.7777777777777778
28.3,-94.42,1985,6,26,0
28.27,-94.42,1985,6,27,0.03333333333333333
28.59,-94.71,1985,6,27,0
28.51,-95.01,1985,6,27,0.038461538461538464
28.6,-95.21,1985,6,27,0
28.64,-95.36,1985,6,27,0
28.62,-95.53,1985,6,27,0.1111111111111111
28.47,-95.65,1985,6,28,0.13333333333333333
28.3,-95.44,1985,6,28,0
28.2,-95.45,1985,6,28,0
28.18,-95.44,1985,6,28,0.13043478260869565
28.08,-94.88,1985,6,28,0.3157894736842105
28.02,-95.06,1985,6,28,0
27.97,-95.14,1985,6,29,0
27.94,-95.13,1985,6,29,0.23076923076923078
27.99,-95.31,1985,6,29,0
27.97,-95.3,1985,6,29,0
28.22,-95.85,1985,6,29,0
28.34,-96.16,1985,6,29,0.14285714285714285
28.18,-96.11,1985,6,30,0.23809523809523808
28,-96.81,1985,6,30,0.19047619047619047
27.88,-96.79,1985,6,30,0.14285714285714285
27.76,-96.73,1985,6,30,0.07142857142857142
27.68,-96.65,1985,7,1,0.03333333333333333
27.67,-96.63,1985,7,1,0.2222222222222222
27.66,-96.54,1985,7,1,0
27.62,-96.51,1985,7,1,0
27.64,-96.46,1985,7,1,0.08695652173913043
27.65,-97.07,1985,7,1,0.35714285714285715
27.4,-97.15,1985,7,1,0
27.18,-97.21,1985,7,2,0
27.16,-97.14,1985,7,2,0
27.02,-97.36,1985,7,2,0
26.94,-96.95,1985,7,2,0
26.88,-96.68,1985,7,2,0
26.76,-96.72,1985,7,3,0.038461538461538464
26.52,-96.95,1985,7,3,0
26.43,-97.1,1985,7,3,0
26.35,-97.18,1985,7,4,0
26.37,-96.97,1985,7,4,0.23529411764705882
26.3,-97.02,1985,7,4,0
26.22,-96.93,1985,7,4,0
26.26,-96.47,1985,7,4,0
26.27,-96.43,1985,7,4,0
26.12,-96.9,1985,7,5,0
26.07,-96.99,1985,7,5,0
26.07,-96.99,1985,7,5,0
26.03,-96.99,1985,7,5,0.03333333333333333
26.03,-96.99,1985,7,5,0
26,-97.06,1985,7,5,0
26,-97.06,1985,7,5,0
26.03,-97.06,1985,7,5,0
26.03,-97.06,1985,7,5,0
26.06,-97.1,1985,7,5,0.43333333333333335
26.06,-97.1,1985,7,5,0
26.02,-97.09,1985,7,5,0
26.02,-97.09,1985,7,5,0.06666666666666667
25.98,-97.12,1985,7,5,0
25.98,-97.12,1985,7,5,0
26.02,-97.12,1985,7,5,0
26.02,-97.12,1985,7,5,0.16666666666666666
26.04,-97.13,1985,7,5,0
26.04,-97.13,1985,7,5,0
26.01,-97.14,1985,7,5,0
26.01,-97.14,1985,7,5,0
25.97,-97.13,1985,7,5,0
25.97,-97.13,1985,7,5,0
26,-97.13,1985,7,5,0
26,-97.13,1985,7,5,0
26.04,-97.12,1985,7,5,0.1
26.04,-97.12,1985,7,5,0
26,-97.11,1985,7,6,0
26,-97.11,1985,7,6,0.3
25.98,-97.09,1985,7,6,0
25.98,-97.09,1985,7,6,0
26.02,-97.09,1985,7,6,0
26.02,-97.09,1985,7,6,0.3333333333333333
26.05,-97.05,1985,7,6,0
26.05,-97.05,1985,7,6,0
26.02,-97.05,1985,7,6,0
26.02,-97.05,1985,7,6,0
25.98,-96.99,1985,7,6,0
25.98,-96.99,1985,7,6,0
26.02,-96.99,1985,7,6,0
26.02,-96.99,1985,7,6,0
26.07,-96.99,1985,7,6,0.13333333333333333
26.07,-96.99,1985,7,6,0
26.11,-97,1985,7,6,0
26.11,-97,1985,7,6,0
26.14,-97.05,1985,7,6,0
26.14,-97.05,1985,7,6,0
26.1,-97.05,1985,7,6,0
26.1,-97.05,1985,7,6,0
26.06,-97.1,1985,7,6,0.2
26.06,-97.1,1985,7,6,0
26.09,-97.1,1985,7,6,0
26.09,-97.1,1985,7,6,0
26.14,-97.13,1985,7,6,0
26.14,-97.13,1985,7,6,0
26.1,-97.13,1985,7,6,0
26.1,-97.13,1985,7,6,0
26.08,-97.14,1985,7,6,0
26.08,-97.14,1985,7,6,0
26.12,-97.14,1985,7,6,0
26.12,-97.14,1985,7,6,0
26.17,-97.15,1985,7,7,0
26.17,-97.15,1985,7,7,0
26.13,-97.15,1985,7,7,0
26.13,-97.15,1985,7,7,0
26.09,-97.13,1985,7,7,0
26.09,-97.13,1985,7,7,0
26.12,-97.13,1985,7,7,0.13333333333333333
26.12,-97.13,1985,7,7,0
26.16,-97.1,1985,7,7,0.06666666666666667
26.16,-97.1,1985,7,7,0
26.12,-97.1,1985,7,7,0.4
26.12,-97.1,1985,7,7,0
26.09,-97.05,1985,7,7,0
26.09,-97.05,1985,7,7,0
26.13,-97.05,1985,7,7,0.06666666666666667
26.13,-97.05,1985,7,7,0
26.15,-97,1985,7,7,0.26666666666666666
26.15,-97,1985,7,7,0
26.1,-97,1985,7,7,0
26.1,-97,1985,7,7,0
26.21,-97.15,1985,7,7,0
26.21,-97.15,1985,7,7,0
26.18,-97.14,1985,7,7,0
26.18,-97.14,1985,7,7,0
26.14,-97.14,1985,7,7,0
26.14,-97.14,1985,7,7,0
26.1,-97.13,1985,7,7,0
26.1,-97.13,1985,7,7,0
26.06,-97.12,1985,7,7,0.36666666666666664
26.06,-97.12,1985,7,7,0
26.02,-97.11,1985,7,7,0
26.02,-97.11,1985,7,7,0
25.99,-97.11,1985,7,7,0.1
25.99,-97.11,1985,7,7,0
25.97,-97.11,1985,7,7,0.3
25.97,-97.11,1985,7,7,0
26.02,-97.11,1985,7,7,0
26.02,-97.11,1985,7,7,0
26.05,-97.12,1985,7,7,0
26.05,-97.12,1985,7,7,0
26.07,-97.12,1985,7,8,0
26.07,-97.12,1985,7,8,0
26.1,-97.13,1985,7,8,0
26.1,-97.13,1985,7,8,0
26.12,-97.13,1985,7,8,0
26.12,-97.13,1985,7,8,0
26.16,-97.14,1985,7,8,0
26.16,-97.14,1985,7,8,0
26.21,-97.14,1985,7,8,0
26.21,-97.14,1985,7,8,0
26.25,-97.14,1985,7,8,0
26.25,-97.14,1985,7,8,0
26.28,-97.04,1985,7,8,0.3333333333333333
26.28,-97.04,1985,7,8,0
26.24,-97.04,1985,7,8,0
26.24,-97.04,1985,7,8,0
26.2,-97.04,1985,7,8,0
26.2,-97.04,1985,7,8,0
26.17,-97.05,1985,7,8,0
26.17,-97.05,1985,7,8,0
26.13,-97.05,1985,7,8,0
26.13,-97.05,1985,7,8,0
26.06,-97.05,1985,7,8,0
26.09,-97.05,1985,7,8,0
26.05,-97.05,1985,7,8,0
26.05,-97.05,1985,7,8,0
26.01,-97.06,1985,7,8,0
26.01,-97.06,1985,7,8,0
25.97,-97.06,1985,7,8,0
25.97,-97.06,1985,7,8,0
26.01,-97.05,1985,7,8,0
26.01,-97.05,1985,7,8,0
26.06,-97.05,1985,7,8,0.26666666666666666
26.06,-97.05,1985,7,8,0
26.09,-97.05,1985,7,9,0
26.09,-97.05,1985,7,9,0
26.13,-97.04,1985,7,9,0
26.13,-97.04,1985,7,9,0
26.17,-97.04,1985,7,9,0
26.17,-97.04,1985,7,9,0
26.21,-97.04,1985,7,9,0
26.21,-97.04,1985,7,9,0
26.26,-97.03,1985,7,9,0
26.26,-97.03,1985,7,9,0
26.29,-97.01,1985,7,9,0
26.29,-97.01,1985,7,9,0
26.26,-97.01,1985,7,9,0.3333333333333333
26.26,-97.01,1985,7,9,0
26.22,-97.01,1985,7,9,0.2
26.22,-97.01,1985,7,9,0
26.19,-97.01,1985,7,9,0
26.19,-97.01,1985,7,9,0
26.14,-97,1985,7,9,0
26.14,-97,1985,7,9,0
26.1,-97,1985,7,9,0
26.1,-97,1985,7,9,0
26.06,-96.99,1985,7,9,0
26.06,-96.99,1985,7,9,0
26.03,-96.99,1985,7,9,0
26.03,-96.99,1985,7,9,0
25.98,-96.98,1985,7,9,0
25.98,-96.98,1985,7,9,0
26.02,-96.99,1985,7,9,0
26.02,-96.99,1985,7,9,0
26.07,-97,1985,7,9,0
26.07,-97,1985,7,9,0
26.1,-97,1985,7,9,0
26.1,-97,1985,7,9,0
26.14,-97,1985,7,10,0
26.14,-97,1985,7,10,0
26.15,-97.01,1985,7,10,0
26.15,-97.01,1985,7,10,0
26.2,-97.01,1985,7,10,0.8
26.2,-97.01,1985,7,10,0
26.22,-97,1985,7,10,0
26.22,-97,1985,7,10,0
28.99,-88.99,1985,7,13,0
29.14,-88.93,1985,7,13,0
29.37,-88.73,1985,7,14,0
29.16,-88.64,1985,7,14,0
29.58,-88.33,1985,7,14,0.03333333333333333
29.57,-88.11,1985,7,14,0.16666666666666666
29.42,-88.08,1985,7,15,0
29.48,-87.68,1985,7,15,0
29.64,-87.63,1985,7,15,0
30.05,-87.84,1985,7,15,0
30,-87.88,1985,7,15,0.15384615384615385
29.9,-87.76,1985,7,15,0
29.81,-87.8,1985,7,15,0
29.82,-87.99,1985,7,16,0.047619047619047616
29.95,-88.07,1985,7,16,0.047619047619047616
29.82,-88.32,1985,7,16,0.3125
29.76,-88.58,1985,7,16,0
29.78,-88.6,1985,7,16,0
30.08,-88.61,1985,7,17,0
30.19,-88.27,1985,7,17,0
30.08,-88.33,1985,7,17,0.03333333333333333
30.21,-88.65,1985,7,18,0
29.4,-88.11,1993,6,19,0
29.41,-88.14,1993,6,19,0
29.97,-88.45,1993,6,19,0
29.85,-88.29,1993,6,19,0
29.85,-88.16,1993,6,19,0.016666666666666666
29.89,-88.19,1993,6,19,0
29.95,-88.21,1993,6,19,0.037037037037037035
29.61,-88.32,1993,6,19,0
29.56,-88.3,1993,6,19,0
29.58,-88.15,1993,6,20,0
29.61,-88.15,1993,6,20,0
29.48,-88.16,1993,6,20,0
29.29,-88.13,1993,6,20,0
29.3,-88.25,1993,6,20,0
26.51,-96.45,1993,6,22,0
26.02,-96.44,1993,6,22,0.14285714285714285
26.19,-96.93,1993,6,22,0
26.32,-97.03,1993,6,22,0
26.32,-97.18,1993,6,23,0.045454545454545456
26.48,-97.21,1993,6,23,0
26.52,-97.23,1993,6,23,0
26.63,-97.25,1993,6,23,0.26666666666666666
26.67,-97.21,1993,6,23,0
26.64,-97.17,1993,6,23,0
26.44,-97.2,1993,6,23,0.14285714285714285
26.25,-97.16,1993,6,23,0.1
26.13,-97.14,1993,6,23,0.1875
26.05,-97.01,1993,6,23,0.1875
26.32,-97.02,1993,6,23,0
26.42,-96.6,1993,6,23,0.018518518518518517
27.06,-96.85,1993,6,24,0.02702702702702703
26.63,-96.95,1993,6,24,0
26.47,-96.97,1993,6,24,0
26.48,-96.9,1993,6,24,0
26.45,-97.07,1993,6,24,0
26.88,-97.01,1993,6,24,0
26.93,-96.88,1993,6,24,0.03333333333333333
26.92,-96.83,1993,6,24,0
26.91,-97.1,1993,6,24,0.09523809523809523
27.16,-96.65,1993,6,25,0
27.22,-96.69,1993,6,25,0.01694915254237288
27.24,-96.83,1993,6,25,0.016666666666666666
27.18,-97.06,1993,6,25,0.023809523809523808
27.05,-97.26,1993,6,25,0.034482758620689655
27.42,-97.14,1993,6,25,0.08695652173913043
27.46,-96.94,1993,6,25,0
27.16,-96.99,1993,6,25,0
27.34,-97.3,1993,6,26,0.0975609756097561
27.38,-97.15,1993,6,26,0.10416666666666667
27.44,-97.05,1993,6,26,0
27.69,-97.04,1993,6,26,0.15
27.89,-96.89,1993,6,26,0.11538461538461539
28.02,-96.86,1993,6,26,0
28.03,-96.72,1993,6,26,0
27.8,-96.7,1993,6,26,0
27.72,-96.75,1993,6,26,0
27.54,-97.11,1993,6,26,0
27.79,-96.75,1993,6,26,0.034482758620689655
27.86,-96.64,1993,6,27,0
27.9,-96.48,1993,6,27,0
28.05,-96.4,1993,6,27,0.030303030303030304
28.08,-96.12,1993,6,27,0
28.13,-96.15,1993,6,27,0
28.24,-95.98,1993,6,27,0.09523809523809523
28.15,-95.82,1993,6,27,0
28.12,-95.77,1993,6,27,0.2
28.09,-95.8,1993,6,27,0.017241379310344827
27.82,-95.75,1993,6,27,0
27.77,-95.73,1993,6,27,0
27.91,-96.07,1993,6,27,0
27.96,-96.09,1993,6,27,0.045454545454545456
28.06,-96.24,1993,6,28,0
28.08,-96.2,1993,6,28,0
28.13,-96.04,1993,6,28,0.13043478260869565
28.44,-96.15,1993,6,28,0
28.52,-96.07,1993,6,28,0
28.44,-96,1993,6,28,0.5
28.39,-95.93,1993,6,28,0.1346153846153846
28.53,-95.67,1993,6,28,0.030303030303030304
28.5,-95.57,1993,6,28,0
28.57,-95.72,1993,6,28,0.018518518518518517
28.45,-95.8,1993,6,28,0.07547169811320754
28.28,-95.48,1993,6,29,0.11666666666666667
28.24,-95.44,1993,6,29,0
28.15,-95.63,1993,6,29,0
28.1,-95.61,1993,6,29,0.21666666666666667
28.05,-95.59,1993,6,29,0.16666666666666666
28,-95.56,1993,6,29,0.17391304347826086
28.47,-95.35,1993,6,29,0
28.81,-95.37,1993,6,29,0
28.87,-95.31,1993,6,29,0
28.81,-95.2,1993,6,29,0
28.76,-95.17,1993,6,29,0
28.65,-95.18,1993,6,30,0
28.62,-95.34,1993,6,30,0
28.36,-95.15,1993,6,30,0.3
28.55,-94.86,1993,6,30,0.06976744186046512
28.03,-94.91,1993,6,30,0.075
27.79,-95.53,1993,6,30,0
27.85,-95.4,1993,6,30,0
27.99,-94.97,1993,7,1,0
28.01,-94.55,1993,7,1,0
27.99,-94.23,1993,7,1,0
27.96,-94.22,1993,7,1,0
28.16,-94.31,1993,7,1,0
28.11,-94.31,1993,7,1,0.017857142857142856
28.36,-94.32,1993,7,1,0.16666666666666666
28.3,-94.32,1993,7,1,0.11666666666666667
28.24,-94.31,1993,7,1,0.2
28.2,-94.32,1993,7,2,0.03571428571428571
28.18,-94.4,1993,7,2,0.06666666666666667
28.18,-94.4,1993,7,2,0.18333333333333332
28.13,-94.4,1993,7,2,0.06666666666666667
28.62,-94.13,1993,7,2,0.16666666666666666
28.62,-94.13,1993,7,2,0.13333333333333333
29.07,-94.87,1993,7,2,0
29.42,-94.59,1993,7,3,0
29.12,-94.16,1993,7,4,2.6
29.12,-94.16,1993,7,4,0.1
28.95,-94.3,1993,7,4,0.07692307692307693
28.64,-93.8,1993,7,5,0.8125
28.51,-93.59,1993,7,5,0.07692307692307693
28.61,-93.92,1993,7,5,0.42105263157894735
28.59,-93.95,1993,7,5,0.3902439024390244
28.36,-93.5,1993,7,5,0
27.97,-94.37,1993,7,5,0
28.04,-94.04,1993,7,6,0
28.12,-93.53,1993,7,6,0
28.62,-93.29,1993,7,6,0.03389830508474576
28.59,-93.24,1993,7,6,0
28.81,-93.37,1993,7,6,0
29.05,-93.55,1993,7,6,1.6666666666666667
29.1,-93.59,1993,7,6,1.1176470588235294
29.35,-93.78,1993,7,6,0
29.48,-93.59,1993,7,6,0
29.52,-93.07,1993,7,7,0.016666666666666666
29.48,-93.04,1993,7,7,0
29.45,-92.85,1993,7,7,0
29.39,-92.84,1993,7,7,0
29.42,-93.33,1993,7,7,0
29.19,-93.81,1993,7,7,0
29.09,-93.78,1993,7,7,0
28.67,-93.32,1993,7,7,0
28.35,-93.57,1993,7,8,0
28.3,-93.58,1993,7,8,0
28.27,-92.58,1993,7,8,0
28.21,-92.59,1993,7,8,0
28.09,-92.6,1993,7,8,0
28.04,-92.58,1993,7,8,0
28.1,-92.47,1993,7,8,0
28.17,-92.37,1993,7,8,0
28.08,-92.11,1993,7,8,0
28.03,-92.08,1993,7,9,0
28.13,-92.2,1993,7,9,0
28.17,-92.6,1993,7,9,0
28.43,-92.62,1993,7,9,0
28.49,-92.62,1993,7,9,0
28.54,-92.62,1993,7,9,0.05263157894736842
28.57,-93.74,1993,7,9,0.14814814814814814
28.69,-93.59,1993,7,10,0.09090909090909091
28.44,-93.04,1993,7,10,0.03333333333333333
28.39,-93.06,1993,7,10,0
29.12,-92.88,1993,7,10,0.20833333333333334
28.94,-92.62,1993,7,10,0
28.89,-92.67,1993,7,10,0
28.82,-92.94,1993,7,10,0.2
28.87,-92.97,1993,7,11,1.8333333333333333
29.13,-93.15,1993,7,11,0
29.19,-93.14,1993,7,11,0
29.18,-92.35,1993,7,11,0
29.26,-92.46,1993,7,11,0
29.43,-92.82,1993,7,11,0
29.38,-92.79,1993,7,11,0
29.08,-92.75,1993,7,12,0
29.04,-92.72,1993,7,12,0
29.2,-92.54,1993,7,12,0
28.82,-92.36,1993,7,12,0
28.82,-92.21,1993,7,12,0
28.85,-92.17,1993,7,12,0
28.45,-91.91,1993,7,12,0
28.39,-91.88,1993,7,12,0
28.33,-91.87,1993,7,12,0
28.33,-91.87,1993,7,12,0
28.38,-91.89,1993,7,12,0
28.44,-91.9,1993,7,12,0
28.66,-92.19,1993,7,13,0
28.71,-92.19,1993,7,13,0
28.61,-91.62,1993,7,13,0
28.6,-91.48,1993,7,13,0
28.63,-91.33,1993,7,13,0
28.92,-91.55,1993,7,13,0
29.03,-92.17,1993,7,13,0
28.99,-92.15,1993,7,13,0
28.86,-91.94,1993,7,13,0
28.94,-91.79,1993,7,14,0
28.92,-91.73,1993,7,14,0
28.97,-91.57,1993,7,14,0
28.66,-91.24,1993,7,14,0
28.75,-91.09,1993,7,14,0
28.61,-90.95,1993,7,14,0
28.42,-90.87,1993,7,14,0
28.46,-91.28,1993,7,14,0
28.54,-91.73,1993,7,14,0.017857142857142856
28.71,-91.57,1993,7,15,0
28.51,-91.14,1993,7,15,0
28.55,-90.67,1993,7,15,0
28.34,-90.17,1993,7,15,0
28.2,-90.62,1993,7,15,0
28.17,-90.82,1993,7,15,0
28.21,-91.18,1993,7,15,0
28.48,-90.88,1993,7,16,2.1578947368421053
28.48,-90.88,1993,7,16,0.05263157894736842
28.52,-90.76,1993,7,16,0
28.23,-90.62,1993,7,16,0
28.6,-90.4,1993,7,16,0
28.67,-90.03,1993,7,16,0
28.7,-90.14,1993,7,16,0
28.83,-90.15,1993,7,16,0
28.87,-90.38,1993,7,16,0
28.59,-90.42,1993,7,16,0.058823529411764705
28.64,-90.38,1993,7,16,0
28.66,-90.08,1993,7,16,0
28.74,-90.02,1993,7,17,0
28.67,-89.95,1993,7,17,0
28.93,-89.88,1993,7,17,0
28.92,-89.99,1993,7,17,0
